板块类别,板块名称,板块代码,股票名称,股票代码,股票链接
thshy,化学制品,881109,兆新股份,2256,http://stockpage.10jqka.com.cn/002256
thshy,化学制品,881109,闰土股份,2440,http://stockpage.10jqka.com.cn/002440
thshy,化学制品,881109,天马精化,2453,http://stockpage.10jqka.com.cn/002453
thshy,化学制品,881109,金正大,2470,http://stockpage.10jqka.com.cn/002470
thshy,化学制品,881109,蓝丰生化,2513,http://stockpage.10jqka.com.cn/002513
thshy,化学制品,881109,云图控股,2539,http://stockpage.10jqka.com.cn/002539
thshy,化学制品,881109,辉隆股份,2556,http://stockpage.10jqka.com.cn/002556
thshy,化学制品,881109,西陇科学,2584,http://stockpage.10jqka.com.cn/002584
thshy,化学制品,881109,新开源,300109,http://stockpage.10jqka.com.cn/300109
thshy,化学制品,881109,先锋新材,300163,http://stockpage.10jqka.com.cn/300163
thshy,化学制品,881109,清水源,300437,http://stockpage.10jqka.com.cn/300437
thshy,化学制品,881109,正丹股份,300641,http://stockpage.10jqka.com.cn/300641
thshy,化学制品,881109,侨源气体,300646,http://stockpage.10jqka.com.cn/300646
thshy,化学制品,881109,怡达股份,300721,http://stockpage.10jqka.com.cn/300721
thshy,化学制品,881109,嘉化能源,600273,http://stockpage.10jqka.com.cn/600273
thshy,化学制品,881109,亚星化学,600319,http://stockpage.10jqka.com.cn/600319
thshy,化学制品,881109,天科股份,600378,http://stockpage.10jqka.com.cn/600378
thshy,化学制品,881109,国发股份,600538,http://stockpage.10jqka.com.cn/600538
thshy,化学制品,881109,广东榕泰,600589,http://stockpage.10jqka.com.cn/600589
thshy,化学制品,881109,阳煤化工,600691,http://stockpage.10jqka.com.cn/600691
thshy,化学制品,881109,雷鸣科化,600985,http://stockpage.10jqka.com.cn/600985
thshy,化学制品,881109,国泰集团,603977,http://stockpage.10jqka.com.cn/603977
thshy,化学制品,881109,红太阳,525,http://stockpage.10jqka.com.cn/000525
thshy,化学制品,881109,亚邦股份,603188,http://stockpage.10jqka.com.cn/603188
thshy,化学制品,881109,世龙实业,2748,http://stockpage.10jqka.com.cn/002748
thshy,化学制品,881109,山东赫达,2810,http://stockpage.10jqka.com.cn/002810
thshy,化学制品,881109,龙蟒佰利,2601,http://stockpage.10jqka.com.cn/002601
thshy,化学制品,881109,宏大爆破,2683,http://stockpage.10jqka.com.cn/002683
thshy,化学制品,881109,拉芳家化,603630,http://stockpage.10jqka.com.cn/603630
thshy,化学制品,881109,芭田股份,2170,http://stockpage.10jqka.com.cn/002170
thshy,化学制品,881109,瀚叶股份,600226,http://stockpage.10jqka.com.cn/600226
thshy,化学制品,881109,天晟新材,300169,http://stockpage.10jqka.com.cn/300169
thshy,化学制品,881109,雪峰科技,603227,http://stockpage.10jqka.com.cn/603227
thshy,化学制品,881109,海利尔,603639,http://stockpage.10jqka.com.cn/603639
thshy,化学制品,881109,宏昌电子,603002,http://stockpage.10jqka.com.cn/603002
thshy,化学制品,881109,德联集团,2666,http://stockpage.10jqka.com.cn/002666
thshy,化学制品,881109,时代新材,600458,http://stockpage.10jqka.com.cn/600458
thshy,化学制品,881109,新洋丰,902,http://stockpage.10jqka.com.cn/000902
thshy,化学制品,881109,安纳达,2136,http://stockpage.10jqka.com.cn/002136
thshy,化学制品,881109,大庆华科,985,http://stockpage.10jqka.com.cn/000985
thshy,化学制品,881109,万润股份,2643,http://stockpage.10jqka.com.cn/002643
thshy,化学制品,881109,四川美丰,731,http://stockpage.10jqka.com.cn/000731
thshy,化学制品,881109,洪汇新材,2802,http://stockpage.10jqka.com.cn/002802
thshy,化学制品,881109,美思德,603041,http://stockpage.10jqka.com.cn/603041
thshy,化学制品,881109,奥克股份,300082,http://stockpage.10jqka.com.cn/300082
thshy,化学制品,881109,科斯伍德,300192,http://stockpage.10jqka.com.cn/300192
thshy,化学制品,881109,濮阳惠成,300481,http://stockpage.10jqka.com.cn/300481
thshy,化学制品,881109,六国化工,600470,http://stockpage.10jqka.com.cn/600470
thshy,化学制品,881109,世名科技,300522,http://stockpage.10jqka.com.cn/300522
thshy,化学制品,881109,神剑股份,2361,http://stockpage.10jqka.com.cn/002361
thshy,化学制品,881109,凯龙股份,2783,http://stockpage.10jqka.com.cn/002783
thshy,化学制品,881109,金禾实业,2597,http://stockpage.10jqka.com.cn/002597
thshy,化学制品,881109,乐通股份,2319,http://stockpage.10jqka.com.cn/002319
thshy,化学制品,881109,醋化股份,603968,http://stockpage.10jqka.com.cn/603968
thshy,化学制品,881109,吉华集团,603980,http://stockpage.10jqka.com.cn/603980
thshy,化学制品,881109,新安股份,600596,http://stockpage.10jqka.com.cn/600596
thshy,化学制品,881109,盐湖股份,792,http://stockpage.10jqka.com.cn/000792
thshy,化学制品,881109,苏利股份,603585,http://stockpage.10jqka.com.cn/603585
thshy,化学制品,881109,利民股份,2734,http://stockpage.10jqka.com.cn/002734
thshy,化学制品,881109,两面针,600249,http://stockpage.10jqka.com.cn/600249
thshy,化学制品,881109,飞凯材料,300398,http://stockpage.10jqka.com.cn/300398
thshy,化学制品,881109,广州浪奇,523,http://stockpage.10jqka.com.cn/000523
thshy,化学制品,881109,湖北宜化,422,http://stockpage.10jqka.com.cn/000422
thshy,化学制品,881109,中旗股份,300575,http://stockpage.10jqka.com.cn/300575
thshy,化学制品,881109,鲁北化工,600727,http://stockpage.10jqka.com.cn/600727
thshy,化学制品,881109,百傲化学,603360,http://stockpage.10jqka.com.cn/603360
thshy,化学制品,881109,三棵树,603737,http://stockpage.10jqka.com.cn/603737
thshy,化学制品,881109,百川股份,2455,http://stockpage.10jqka.com.cn/002455
thshy,化学制品,881109,安诺其,300067,http://stockpage.10jqka.com.cn/300067
thshy,化学制品,881109,科隆股份,300405,http://stockpage.10jqka.com.cn/300405
thshy,化学制品,881109,青松股份,300132,http://stockpage.10jqka.com.cn/300132
thshy,化学制品,881109,南风化工,737,http://stockpage.10jqka.com.cn/000737
thshy,化学制品,881109,国光股份,2749,http://stockpage.10jqka.com.cn/002749
thshy,化学制品,881109,华邦健康,2004,http://stockpage.10jqka.com.cn/002004
thshy,化学制品,881109,晨化股份,300610,http://stockpage.10jqka.com.cn/300610
thshy,化学制品,881109,雅本化学,300261,http://stockpage.10jqka.com.cn/300261
thshy,化学制品,881109,广信材料,300537,http://stockpage.10jqka.com.cn/300537
thshy,化学制品,881109,传化智联,2010,http://stockpage.10jqka.com.cn/002010
thshy,化学制品,881109,硅宝科技,300019,http://stockpage.10jqka.com.cn/300019
thshy,化学制品,881109,巨化股份,600160,http://stockpage.10jqka.com.cn/600160
thshy,化学制品,881109,金能科技,603113,http://stockpage.10jqka.com.cn/603113
thshy,化学制品,881109,建新股份,300107,http://stockpage.10jqka.com.cn/300107
thshy,化学制品,881109,天夏智慧,662,http://stockpage.10jqka.com.cn/000662
thshy,化学制品,881109,道氏技术,300409,http://stockpage.10jqka.com.cn/300409
thshy,化学制品,881109,史丹利,2588,http://stockpage.10jqka.com.cn/002588
thshy,化学制品,881109,江苏索普,600746,http://stockpage.10jqka.com.cn/600746
thshy,化学制品,881109,泸天化,912,http://stockpage.10jqka.com.cn/000912
thshy,化学制品,881109,光华科技,2741,http://stockpage.10jqka.com.cn/002741
thshy,化学制品,881109,日科化学,300214,http://stockpage.10jqka.com.cn/300214
thshy,化学制品,881109,川金诺,300505,http://stockpage.10jqka.com.cn/300505
thshy,化学制品,881109,三爱富,600636,http://stockpage.10jqka.com.cn/600636
thshy,化学制品,881109,金科文化,300459,http://stockpage.10jqka.com.cn/300459
thshy,化学制品,881109,广信股份,603599,http://stockpage.10jqka.com.cn/603599
thshy,化学制品,881109,司尔特,2538,http://stockpage.10jqka.com.cn/002538
thshy,化学制品,881109,雅化集团,2497,http://stockpage.10jqka.com.cn/002497
thshy,化学制品,881109,皇马科技,603181,http://stockpage.10jqka.com.cn/603181
thshy,化学制品,881109,宏达新材,2211,http://stockpage.10jqka.com.cn/002211
thshy,化学制品,881109,瑞丰高材,300243,http://stockpage.10jqka.com.cn/300243
thshy,化学制品,881109,新宙邦,300037,http://stockpage.10jqka.com.cn/300037
thshy,化学制品,881109,南岭民爆,2096,http://stockpage.10jqka.com.cn/002096
thshy,化学制品,881109,德美化工,2054,http://stockpage.10jqka.com.cn/002054
thshy,化学制品,881109,富邦股份,300387,http://stockpage.10jqka.com.cn/300387
thshy,化学制品,881109,鼎龙股份,300054,http://stockpage.10jqka.com.cn/300054
thshy,化学制品,881109,扬帆新材,300637,http://stockpage.10jqka.com.cn/300637
thshy,化学制品,881109,高争民爆,2827,http://stockpage.10jqka.com.cn/002827
thshy,化学制品,881109,当升科技,300073,http://stockpage.10jqka.com.cn/300073
thshy,化学制品,881109,三聚环保,300072,http://stockpage.10jqka.com.cn/300072
thshy,化学制品,881109,先达股份,603086,http://stockpage.10jqka.com.cn/603086
thshy,化学制品,881109,三孚股份,603938,http://stockpage.10jqka.com.cn/603938
thshy,化学制品,881109,达威股份,300535,http://stockpage.10jqka.com.cn/300535
thshy,化学制品,881109,嘉澳环保,603822,http://stockpage.10jqka.com.cn/603822
thshy,化学制品,881109,江山股份,600389,http://stockpage.10jqka.com.cn/600389
thshy,化学制品,881109,兄弟科技,2562,http://stockpage.10jqka.com.cn/002562
thshy,化学制品,881109,多氟多,2407,http://stockpage.10jqka.com.cn/002407
thshy,化学制品,881109,江化微,603078,http://stockpage.10jqka.com.cn/603078
thshy,化学制品,881109,利安隆,300596,http://stockpage.10jqka.com.cn/300596
thshy,化学制品,881109,飞鹿股份,300665,http://stockpage.10jqka.com.cn/300665
thshy,化学制品,881109,凯美特气,2549,http://stockpage.10jqka.com.cn/002549
thshy,化学制品,881109,金力泰,300225,http://stockpage.10jqka.com.cn/300225
thshy,化学制品,881109,晶瑞股份,300655,http://stockpage.10jqka.com.cn/300655
thshy,化学制品,881109,百合花,603823,http://stockpage.10jqka.com.cn/603823
thshy,化学制品,881109,东方材料,603110,http://stockpage.10jqka.com.cn/603110
thshy,化学制品,881109,晶华新材,603683,http://stockpage.10jqka.com.cn/603683
thshy,化学制品,881109,川恒股份,2895,http://stockpage.10jqka.com.cn/002895
thshy,化学制品,881109,康达新材,2669,http://stockpage.10jqka.com.cn/002669
thshy,化学制药,881140,华森制药,2907,http://stockpage.10jqka.com.cn/002907
thshy,化学制药,881140,健康元,600380,http://stockpage.10jqka.com.cn/600380
thshy,化学制药,881140,人福医药,600079,http://stockpage.10jqka.com.cn/600079
thshy,化学制药,881140,亿帆医药,2019,http://stockpage.10jqka.com.cn/002019
thshy,化学制药,881140,丽珠集团,513,http://stockpage.10jqka.com.cn/000513
thshy,化学制药,881140,东北制药,597,http://stockpage.10jqka.com.cn/000597
thshy,化学制药,881140,花园生物,300401,http://stockpage.10jqka.com.cn/300401
thshy,化学制药,881140,科伦药业,2422,http://stockpage.10jqka.com.cn/002422
thshy,化学制药,881140,恒瑞医药,600276,http://stockpage.10jqka.com.cn/600276
thshy,化学制药,881140,富祥股份,300497,http://stockpage.10jqka.com.cn/300497
thshy,化学制药,881140,济民制药,603222,http://stockpage.10jqka.com.cn/603222
thshy,化学制药,881140,天宇股份,300702,http://stockpage.10jqka.com.cn/300702
thshy,化学制药,881140,普利制药,300630,http://stockpage.10jqka.com.cn/300630
thshy,化学制药,881140,华仁药业,300110,http://stockpage.10jqka.com.cn/300110
thshy,化学制药,881140,康芝药业,300086,http://stockpage.10jqka.com.cn/300086
thshy,化学制药,881140,京新药业,2020,http://stockpage.10jqka.com.cn/002020
thshy,化学制药,881140,广济药业,952,http://stockpage.10jqka.com.cn/000952
thshy,化学制药,881140,德展健康,813,http://stockpage.10jqka.com.cn/000813
thshy,化学制药,881140,兴齐眼药,300573,http://stockpage.10jqka.com.cn/300573
thshy,化学制药,881140,红日药业,300026,http://stockpage.10jqka.com.cn/300026
thshy,化学制药,881140,华北制药,600812,http://stockpage.10jqka.com.cn/600812
thshy,化学制药,881140,千红制药,2550,http://stockpage.10jqka.com.cn/002550
thshy,化学制药,881140,丰原药业,153,http://stockpage.10jqka.com.cn/000153
thshy,化学制药,881140,仙琚制药,2332,http://stockpage.10jqka.com.cn/002332
thshy,化学制药,881140,普洛药业,739,http://stockpage.10jqka.com.cn/000739
thshy,化学制药,881140,百花村,600721,http://stockpage.10jqka.com.cn/600721
thshy,化学制药,881140,亚太药业,2370,http://stockpage.10jqka.com.cn/002370
thshy,化学制药,881140,翰宇药业,300199,http://stockpage.10jqka.com.cn/300199
thshy,化学制药,881140,华润双鹤,600062,http://stockpage.10jqka.com.cn/600062
thshy,化学制药,881140,莱美药业,300006,http://stockpage.10jqka.com.cn/300006
thshy,化学制药,881140,中关村,931,http://stockpage.10jqka.com.cn/000931
thshy,化学制药,881140,九洲药业,603456,http://stockpage.10jqka.com.cn/603456
thshy,化学制药,881140,永安药业,2365,http://stockpage.10jqka.com.cn/002365
thshy,化学制药,881140,东诚药业,2675,http://stockpage.10jqka.com.cn/002675
thshy,化学制药,881140,广誉远,600771,http://stockpage.10jqka.com.cn/600771
thshy,化学制药,881140,尔康制药,300267,http://stockpage.10jqka.com.cn/300267
thshy,化学制药,881140,仟源医药,300254,http://stockpage.10jqka.com.cn/300254
thshy,化学制药,881140,山大华特,915,http://stockpage.10jqka.com.cn/000915
thshy,化学制药,881140,哈药股份,600664,http://stockpage.10jqka.com.cn/600664
thshy,化学制药,881140,冠福股份,2102,http://stockpage.10jqka.com.cn/002102
thshy,化学制药,881140,人民同泰,600829,http://stockpage.10jqka.com.cn/600829
thshy,化学制药,881140,一品红,300723,http://stockpage.10jqka.com.cn/300723
thshy,化学制药,881140,海南海药,566,http://stockpage.10jqka.com.cn/000566
thshy,化学制药,881140,莎普爱思,603168,http://stockpage.10jqka.com.cn/603168
thshy,化学制药,881140,联环药业,600513,http://stockpage.10jqka.com.cn/600513
thshy,化学制药,881140,灵康药业,603669,http://stockpage.10jqka.com.cn/603669
thshy,化学制药,881140,海正药业,600267,http://stockpage.10jqka.com.cn/600267
thshy,化学制药,881140,常山药业,300255,http://stockpage.10jqka.com.cn/300255
thshy,化学制药,881140,恩华药业,2262,http://stockpage.10jqka.com.cn/002262
thshy,化学制药,881140,哈三联,2900,http://stockpage.10jqka.com.cn/002900
thshy,化学制药,881140,海翔药业,2099,http://stockpage.10jqka.com.cn/002099
thshy,化学制药,881140,力生制药,2393,http://stockpage.10jqka.com.cn/002393
thshy,化学制药,881140,华海药业,600521,http://stockpage.10jqka.com.cn/600521
thshy,化学制药,881140,金城医药,300233,http://stockpage.10jqka.com.cn/300233
thshy,化学制药,881140,北陆药业,300016,http://stockpage.10jqka.com.cn/300016
thshy,化学制药,881140,康弘药业,2773,http://stockpage.10jqka.com.cn/002773
thshy,化学制药,881140,鲁抗医药,600789,http://stockpage.10jqka.com.cn/600789
thshy,化学制药,881140,新和成,2001,http://stockpage.10jqka.com.cn/002001
thshy,化学制药,881140,奥翔药业,603229,http://stockpage.10jqka.com.cn/603229
thshy,化学制药,881140,易明医药,2826,http://stockpage.10jqka.com.cn/002826
thshy,化学制药,881140,山河药辅,300452,http://stockpage.10jqka.com.cn/300452
thshy,化学制药,881140,凯莱英,2821,http://stockpage.10jqka.com.cn/002821
thshy,化学制药,881140,诚志股份,990,http://stockpage.10jqka.com.cn/000990
thshy,化学制药,881140,海普瑞,2399,http://stockpage.10jqka.com.cn/002399
thshy,化学制药,881140,双成药业,2693,http://stockpage.10jqka.com.cn/002693
thshy,化学制药,881140,福安药业,300194,http://stockpage.10jqka.com.cn/300194
thshy,化学制药,881140,济川药业,600566,http://stockpage.10jqka.com.cn/600566
thshy,化学制药,881140,海辰药业,300584,http://stockpage.10jqka.com.cn/300584
thshy,化学制药,881140,北大医药,788,http://stockpage.10jqka.com.cn/000788
thshy,化学制药,881140,司太立,603520,http://stockpage.10jqka.com.cn/603520
thshy,化学制药,881140,信立泰,2294,http://stockpage.10jqka.com.cn/002294
thshy,化学制药,881140,海思科,2653,http://stockpage.10jqka.com.cn/002653
thshy,化学制药,881140,美诺华,603538,http://stockpage.10jqka.com.cn/603538
thshy,化学制药,881140,景峰医药,908,http://stockpage.10jqka.com.cn/000908
thshy,化学制药,881140,卫信康,603676,http://stockpage.10jqka.com.cn/603676
thshy,化学制药,881140,天药股份,600488,http://stockpage.10jqka.com.cn/600488
thshy,化学制药,881140,博腾股份,300363,http://stockpage.10jqka.com.cn/300363
thshy,化学制药,881140,浙江医药,600216,http://stockpage.10jqka.com.cn/600216
thshy,化学制药,881140,同和药业,300636,http://stockpage.10jqka.com.cn/300636
thshy,化学制药,881140,诚意药业,603811,http://stockpage.10jqka.com.cn/603811
thshy,化学制药,881140,金达威,2626,http://stockpage.10jqka.com.cn/002626
thshy,化学制药,881140,赛升药业,300485,http://stockpage.10jqka.com.cn/300485
thshy,化学制药,881140,誉衡药业,2437,http://stockpage.10jqka.com.cn/002437
thshy,化学制药,881140,赛隆药业,2898,http://stockpage.10jqka.com.cn/002898
thshy,化学制药,881140,新华制药,756,http://stockpage.10jqka.com.cn/000756
thshy,化学制药,881140,现代制药,600420,http://stockpage.10jqka.com.cn/600420
thshy,化学制药,881140,贝达药业,300558,http://stockpage.10jqka.com.cn/300558
thshy,化学制药,881140,九典制药,300705,http://stockpage.10jqka.com.cn/300705
thshy,化学制药,881140,辰欣药业,603367,http://stockpage.10jqka.com.cn/603367
thshy,基础化学,881108,华锦股份,59,http://stockpage.10jqka.com.cn/000059
thshy,基础化学,881108,中国石化,600028,http://stockpage.10jqka.com.cn/600028
thshy,基础化学,881108,东华能源,2221,http://stockpage.10jqka.com.cn/002221
thshy,基础化学,881108,上海石化,600688,http://stockpage.10jqka.com.cn/600688
thshy,基础化学,881108,君正集团,601216,http://stockpage.10jqka.com.cn/601216
thshy,基础化学,881108,沈阳化工,698,http://stockpage.10jqka.com.cn/000698
thshy,基础化学,881108,泰山石油,554,http://stockpage.10jqka.com.cn/000554
thshy,基础化学,881108,鸿达兴业,2002,http://stockpage.10jqka.com.cn/002002
thshy,基础化学,881108,金浦钛业,545,http://stockpage.10jqka.com.cn/000545
thshy,基础化学,881108,茂化实华,637,http://stockpage.10jqka.com.cn/000637
thshy,基础化学,881108,ST明科,600091,http://stockpage.10jqka.com.cn/600091
thshy,基础化学,881108,金路集团,510,http://stockpage.10jqka.com.cn/000510
thshy,基础化学,881108,中化国际,600500,http://stockpage.10jqka.com.cn/600500
thshy,基础化学,881108,红星发展,600367,http://stockpage.10jqka.com.cn/600367
thshy,基础化学,881108,国际实业,159,http://stockpage.10jqka.com.cn/000159
thshy,基础化学,881108,ST南化,600301,http://stockpage.10jqka.com.cn/600301
thshy,基础化学,881108,卫星石化,2648,http://stockpage.10jqka.com.cn/002648
thshy,基础化学,881108,兰太实业,600328,http://stockpage.10jqka.com.cn/600328
thshy,基础化学,881108,广汇能源,600256,http://stockpage.10jqka.com.cn/600256
thshy,基础化学,881108,氯碱化工,600618,http://stockpage.10jqka.com.cn/600618
thshy,基础化学,881108,岳阳兴长,819,http://stockpage.10jqka.com.cn/000819
thshy,基础化学,881108,远兴能源,683,http://stockpage.10jqka.com.cn/000683
thshy,基础化学,881108,井神股份,603299,http://stockpage.10jqka.com.cn/603299
thshy,基础化学,881108,国瓷材料,300285,http://stockpage.10jqka.com.cn/300285
thshy,基础化学,881108,龙蟠科技,603906,http://stockpage.10jqka.com.cn/603906
thshy,基础化学,881108,海越股份,600387,http://stockpage.10jqka.com.cn/600387
thshy,基础化学,881108,新疆天业,600075,http://stockpage.10jqka.com.cn/600075
thshy,基础化学,881108,双环科技,707,http://stockpage.10jqka.com.cn/000707
thshy,基础化学,881108,天原集团,2386,http://stockpage.10jqka.com.cn/002386
thshy,基础化学,881108,广聚能源,96,http://stockpage.10jqka.com.cn/000096
thshy,基础化学,881108,宝利国际,300135,http://stockpage.10jqka.com.cn/300135
thshy,基础化学,881108,中泰化学,2092,http://stockpage.10jqka.com.cn/002092
thshy,基础化学,881108,太化股份,600281,http://stockpage.10jqka.com.cn/600281
thshy,基础化学,881108,振华股份,603067,http://stockpage.10jqka.com.cn/603067
thshy,基础化学,881108,英力特,635,http://stockpage.10jqka.com.cn/000635
thshy,基础化学,881108,和邦生物,603077,http://stockpage.10jqka.com.cn/603077
thshy,基础化学,881108,康普顿,603798,http://stockpage.10jqka.com.cn/603798
thshy,基础化学,881108,金牛化工,600722,http://stockpage.10jqka.com.cn/600722
thshy,基础化学,881108,丰元股份,2805,http://stockpage.10jqka.com.cn/002805
thshy,基础化学,881108,山东海化,822,http://stockpage.10jqka.com.cn/000822
thshy,基础化学,881108,湘潭电化,2125,http://stockpage.10jqka.com.cn/002125
thshy,基础化学,881108,三友化工,600409,http://stockpage.10jqka.com.cn/600409
thshy,基础化学,881108,龙宇燃油,603003,http://stockpage.10jqka.com.cn/603003
thshy,基础化学,881108,高科石化,2778,http://stockpage.10jqka.com.cn/002778
thshy,基础化学,881108,国创高新,2377,http://stockpage.10jqka.com.cn/002377
thshy,机场航运,881151,白云机场,600004,http://stockpage.10jqka.com.cn/600004
thshy,机场航运,881151,海航控股,600221,http://stockpage.10jqka.com.cn/600221
thshy,机场航运,881151,厦门空港,600897,http://stockpage.10jqka.com.cn/600897
thshy,机场航运,881151,上海机场,600009,http://stockpage.10jqka.com.cn/600009
thshy,机场航运,881151,春秋航空,601021,http://stockpage.10jqka.com.cn/601021
thshy,机场航运,881151,东方航空,600115,http://stockpage.10jqka.com.cn/600115
thshy,机场航运,881151,中信海直,99,http://stockpage.10jqka.com.cn/000099
thshy,机场航运,881151,深圳机场,89,http://stockpage.10jqka.com.cn/000089
thshy,机场航运,881151,中国国航,601111,http://stockpage.10jqka.com.cn/601111
thshy,机场航运,881151,吉祥航空,603885,http://stockpage.10jqka.com.cn/603885
thshy,机场航运,881151,南方航空,600029,http://stockpage.10jqka.com.cn/600029
thshy,酒店及餐饮,881161,*ST云网,2306,http://stockpage.10jqka.com.cn/002306
thshy,酒店及餐饮,881161,首旅酒店,600258,http://stockpage.10jqka.com.cn/600258
thshy,酒店及餐饮,881161,*ST东海A,613,http://stockpage.10jqka.com.cn/000613
thshy,酒店及餐饮,881161,锦江股份,600754,http://stockpage.10jqka.com.cn/600754
thshy,酒店及餐饮,881161,岭南控股,524,http://stockpage.10jqka.com.cn/000524
thshy,酒店及餐饮,881161,全新好,7,http://stockpage.10jqka.com.cn/000007
thshy,酒店及餐饮,881161,全聚德,2186,http://stockpage.10jqka.com.cn/002186
thshy,酒店及餐饮,881161,金陵饭店,601007,http://stockpage.10jqka.com.cn/601007
thshy,酒店及餐饮,881161,华天酒店,428,http://stockpage.10jqka.com.cn/000428
thshy,酒店及餐饮,881161,西安饮食,721,http://stockpage.10jqka.com.cn/000721
thshy,景点及旅游,881160,中国国旅,601888,http://stockpage.10jqka.com.cn/601888
thshy,景点及旅游,881160,西藏旅游,600749,http://stockpage.10jqka.com.cn/600749
thshy,景点及旅游,881160,大连圣亚,600593,http://stockpage.10jqka.com.cn/600593
thshy,景点及旅游,881160,凯撒旅游,796,http://stockpage.10jqka.com.cn/000796
thshy,景点及旅游,881160,腾邦国际,300178,http://stockpage.10jqka.com.cn/300178
thshy,景点及旅游,881160,黄山旅游,600054,http://stockpage.10jqka.com.cn/600054
thshy,景点及旅游,881160,桂林旅游,978,http://stockpage.10jqka.com.cn/000978
thshy,景点及旅游,881160,曲江文旅,600706,http://stockpage.10jqka.com.cn/600706
thshy,景点及旅游,881160,张家界,430,http://stockpage.10jqka.com.cn/000430
thshy,景点及旅游,881160,号百控股,600640,http://stockpage.10jqka.com.cn/600640
thshy,景点及旅游,881160,峨眉山A,888,http://stockpage.10jqka.com.cn/000888
thshy,景点及旅游,881160,宋城演艺,300144,http://stockpage.10jqka.com.cn/300144
thshy,景点及旅游,881160,北部湾旅,603869,http://stockpage.10jqka.com.cn/603869
thshy,景点及旅游,881160,众信旅游,2707,http://stockpage.10jqka.com.cn/002707
thshy,景点及旅游,881160,云南旅游,2059,http://stockpage.10jqka.com.cn/002059
thshy,景点及旅游,881160,丽江旅游,2033,http://stockpage.10jqka.com.cn/002033
thshy,景点及旅游,881160,九华旅游,603199,http://stockpage.10jqka.com.cn/603199
thshy,景点及旅游,881160,中青旅,600138,http://stockpage.10jqka.com.cn/600138
thshy,景点及旅游,881160,天目湖,603136,http://stockpage.10jqka.com.cn/603136
thshy,景点及旅游,881160,长白山,603099,http://stockpage.10jqka.com.cn/603099
thshy,景点及旅游,881160,三特索道,2159,http://stockpage.10jqka.com.cn/002159
thshy,景点及旅游,881160,西安旅游,610,http://stockpage.10jqka.com.cn/000610
thshy,景点及旅游,881160,国旅联合,600358,http://stockpage.10jqka.com.cn/600358
thshy,计算机设备,881130,中科曙光,603019,http://stockpage.10jqka.com.cn/603019
thshy,计算机设备,881130,聚龙股份,300202,http://stockpage.10jqka.com.cn/300202
thshy,计算机设备,881130,华力创通,300045,http://stockpage.10jqka.com.cn/300045
thshy,计算机设备,881130,新国都,300130,http://stockpage.10jqka.com.cn/300130
thshy,计算机设备,881130,浪潮信息,977,http://stockpage.10jqka.com.cn/000977
thshy,计算机设备,881130,上海普天,600680,http://stockpage.10jqka.com.cn/600680
thshy,计算机设备,881130,合众思壮,2383,http://stockpage.10jqka.com.cn/002383
thshy,计算机设备,881130,汇金股份,300368,http://stockpage.10jqka.com.cn/300368
thshy,计算机设备,881130,大华股份,2236,http://stockpage.10jqka.com.cn/002236
thshy,计算机设备,881130,中海达,300177,http://stockpage.10jqka.com.cn/300177
thshy,计算机设备,881130,证通电子,2197,http://stockpage.10jqka.com.cn/002197
thshy,计算机设备,881130,华铭智能,300462,http://stockpage.10jqka.com.cn/300462
thshy,计算机设备,881130,方正科技,600601,http://stockpage.10jqka.com.cn/600601
thshy,计算机设备,881130,朗科科技,300042,http://stockpage.10jqka.com.cn/300042
thshy,计算机设备,881130,汉邦高科,300449,http://stockpage.10jqka.com.cn/300449
thshy,计算机设备,881130,东方网力,300367,http://stockpage.10jqka.com.cn/300367
thshy,计算机设备,881130,同为股份,2835,http://stockpage.10jqka.com.cn/002835
thshy,计算机设备,881130,海康威视,2415,http://stockpage.10jqka.com.cn/002415
thshy,计算机设备,881130,中国长城,66,http://stockpage.10jqka.com.cn/000066
thshy,计算机设备,881130,*ST三泰,2312,http://stockpage.10jqka.com.cn/002312
thshy,计算机设备,881130,数源科技,909,http://stockpage.10jqka.com.cn/000909
thshy,计算机设备,881130,英飞拓,2528,http://stockpage.10jqka.com.cn/002528
thshy,计算机设备,881130,御银股份,2177,http://stockpage.10jqka.com.cn/002177
thshy,计算机设备,881130,古鳌科技,300551,http://stockpage.10jqka.com.cn/300551
thshy,计算机设备,881130,飞天诚信,300386,http://stockpage.10jqka.com.cn/300386
thshy,计算机设备,881130,雷柏科技,2577,http://stockpage.10jqka.com.cn/002577
thshy,计算机设备,881130,中威电子,300270,http://stockpage.10jqka.com.cn/300270
thshy,计算机设备,881130,广电运通,2152,http://stockpage.10jqka.com.cn/002152
thshy,计算机设备,881130,威创股份,2308,http://stockpage.10jqka.com.cn/002308
thshy,计算机设备,881130,新北洋,2376,http://stockpage.10jqka.com.cn/002376
thshy,计算机设备,881130,航天长峰,600855,http://stockpage.10jqka.com.cn/600855
thshy,计算机设备,881130,安居宝,300155,http://stockpage.10jqka.com.cn/300155
thshy,计算机设备,881130,紫光股份,938,http://stockpage.10jqka.com.cn/000938
thshy,计算机设备,881130,新大陆,997,http://stockpage.10jqka.com.cn/000997
thshy,计算机设备,881130,同方股份,600100,http://stockpage.10jqka.com.cn/600100
thshy,计算机设备,881130,苏州科达,603660,http://stockpage.10jqka.com.cn/603660
thshy,计算机设备,881130,中新科技,603996,http://stockpage.10jqka.com.cn/603996
